,id,symbol,name,platform type,contract address
6026,somnium-space-cubes,cube,Somnium Space CUBEs,ethereum,0xdf801468a808a32656d2ed2d2d80b72a129739f4
6027,songcoin,song,SongCoin,,
6028,sonm,snm,SONM,ethereum,0x983f6d60db79ea8ca4eb9968c6aff8cfa04b3c63
6029,sono,sono,SONO,,
6030,sonocoin,sono,SonoCoin,,
6031,sopay,sop,SoPay,ethereum,0x076641af1b8f06b7f8c92587156143c109002cbe
6032,sophiatx,sphtx,SophiaTX,ethereum,0x3833dda0aeb6947b98ce454d89366cba8cc55528
6033,sora,xor,Sora,ethereum,"0x40fd72257597aa14c7231a7b1aaa29fce868f677, polygon-pos 0xecae5e66d7f2bae250dff839216a01c2702adffd"
6034,sorachancoin,sora,SorachanCoin,,
6035,sora-validator-token,val,Sora Validator Token,ethereum,0xe88f8313e61a97cec1871ee37fbbe2a8bf3ed1e4
6036,sota-finance,sota,SOTA Finance,ethereum,"0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb, binance-smart-chain 0x0742b62efb5f2eabbc14567dfc0860ce0565bcf4"
6037,soteria,wsote,Soteria,binance-smart-chain,0x541e619858737031a1244a5d0cd47e5ef480342c
6038,soul-token,soul,ChainZ Arena,tron,THXm85dwyCSTNPq8h1JDPth2vuTcwtXyBb
6039,sound-blockchain-protocol,Berry,Berry,,
6040,southxchange-coin,sxcc,SouthXchange Coin,,
6041,sov,sov,SOV,eos,
6042,soverain,sove,Soverain,,
6043,sovereign-coin,sov,Sovereign Coin,,
6044,sovi-token,sovi,Sovi Token,huobi-token,0x49e16563a2ba84e560780946f0fb73a8b32c841e
6045,sovranocoin,svr,SovranoCoin,,
6046,sowing-network,zseed,Sowing.Network,binance-smart-chain,0x5cd50aae14e14b3fdf3ff13c7a40e8cf5ae8b0a5
6047,sp8de,spx,Sp8de,ethereum,0x05aaaa829afa407d83315cded1d45eb16025910c
6048,spacechain,spc,SpaceChain,qtum,
6049,spacechain-erc-20,spc,SpaceChain (ERC-20),ethereum,0x86ed939b500e121c0c5f493f399084db596dad20
6050,spacecoin,space,Spacecoin,,
6051,spacecorgi,scorgi,SpaceCorgi,binance-smart-chain,0x5a81b31b4a5f2d2a36bbd4d755dab378de735565
6052,spacecowboy,scb,SpaceCowBoy,binance-smart-chain,0xdcaf1afc07d9e1c057bd5cd144659910c4b91682
6053,space-doge,spacedoge,Space Doge,ethereum,0xaa2409594dc0aef63c0f367e30f6b51149cbe613
6054,space-farm,space,Space Farm,binance-smart-chain,0x0abd3e3502c15ec252f90f64341cba74a24fba06
6055,spacegrime,grimex,SpaceGrime,binance-smart-chain,0x89671544190ee39e469c8393009875df6565457a
6056,space-iz,spiz,SPACE-iZ,ethereum,0xa7a5c1058194af8f00c187adb7fcc0c95f1c6c2d
6057,space-monkey,spmk,Space Monkey,ethereum,0x51d3e4c0b2c83e62f5d517d250b3e856897d2052
6058,spacepenguin,pngn,SpacePenguin,ethereum,0x469a8ea7683c27d31cd9b0de769151d8a8b66c5a
6059,spacerat,srat,SpaceRat,polygon-pos,0x1132f58810ee9ff13e97aeccd8dda688cc5eb8f4
6060,space-soldier,soldier,Space Soldier,binance-smart-chain,0x2921872530f53eb8e6fc388676b141ef41ee2d4e
6061,spaceswap-milk2,milk2,Spaceswap MILK2,ethereum,"0x80c8c3dcfb854f9542567c8dac3f44d709ebc1de, binance-smart-chain 0x4a5a34212404f30c5ab7eb61b078fa4a55adc5a5"
6062,spaceswap-shake,shake,Spaceswap SHAKE,ethereum,"0x6006fc2a849fedaba8330ce36f5133de01f96189, binance-smart-chain 0xba8a6ef5f15ed18e7184f44a775060a6bf91d8d0"
6063,spacevikings,svt,SpaceVikings,binance-smart-chain,0x1e3f4174b6d226354e1fb2325e6f76c1919bd9eb
6064,spaghetti,pasta,Spaghetti,ethereum,0xe54f9e6ab80ebc28515af8b8233c1aee6506a15e
6065,spankchain,spank,SpankChain,ethereum,0x42d6622dece394b54999fbd73d108123806f6a18
6066,sparkle,sprkl,Sparkle Loyalty,ethereum,0x4b7ad3a56810032782afce12d7d27122bdb96eff
6067,sparkleswap-rewards,✨,Sparkleswap Rewards,,
6068,sparkpoint,srk,SparkPoint,ethereum,"0x0488401c3f535193fa8df029d9ffe615a06e74e6, harmony-shard-0 0x9500a1fbef7014dbd384633fd20bb1e6916d6fca"
6069,sparkpoint-fuel,sfuel,SparkPoint Fuel,binance-smart-chain,0x37ac4d6140e54304d77437a5c11924f61a2d976f
6070,sparks,spk,SparksPay,,
6071,spartan,300,Spartan,ethereum,"0x167e2a574669b0eeb552aaf3da47c728cb348a41, binance-smart-chain 0x3c462e6fe7043f076af33640c5e24388e2ee9ebc, polygon-pos 0x454e1ec2f58ee542b75d2ab713ed53cd33ba4308"
6072,spartancoin,spn,SpartanCoin,,
6073,spartan-protocol-token,sparta,Spartan Protocol Token,binance-smart-chain,0x3910db0600ea925f63c36ddb1351ab6e2c6eb102
6074,sparta-startups,sparta,Sparta,ethereum,0x24aef3bf1a47561500f9430d74ed4097c47f51f2
6075,spectrecoin,alias,Alias,,
6076,spectre-dividend-token,sxdt,Spectre.ai Dividend Token,ethereum,0x12b306fa98f4cbb8d4457fdff3a0a0a56f07ccdf
6077,spectresecuritycoin,xspc,SpectreSecurityCoin,,
6078,spectre-utility-token,sxut,Spectre.ai Utility Token,ethereum,0x2c82c73d5b34aa015989462b2948cd616a37641f
6079,spectrum,spt,SPECTRUM,ethereum,0x01cc4151fe5f00efb8df2f90ff833725d3a482a3
6080,spectrum-cash,xsm,Spectrum Cash,,
6081,speedcash,scs,Speedcash,ethereum,0x81995ff7aee5c780192b47e0b42a7a86692d1415
6082,speed-coin,speed,Speed Coin,,
6083,speed-mining-service,sms,Speed Mining Service,ethereum,0xe5867608b51a2c9c78b9587355cc093140a49b0a
6084,spell-token,spell,Spell Token,ethereum,0x090185f2135308bad17527004364ebcc2d37e5f6
6085,spendcoin,spnd,Spendcoin,ethereum,0xddd460bbd9f79847ea08681563e8a9696867210c
6086,spender-x,spdx,SPENDER-X,ethereum,0x2c756e74b7309d785b5e2960ef262c4f14a87930
6087,sperax,spa,Sperax,ethereum,0x9631483f28b7f5cbf7d435ab249be8f709215bc3
6088,sphere,sphr,Sphere,,
6089,sphere-social,sat,Social Activity Token,ethereum,0xc56b13ebbcffa67cfb7979b900b736b3fb480d78
6090,spheroid-universe,sph,Spheroid Universe,ethereum,0xa0cf46eb152656c7090e769916eb44a138aaa406
6091,spice,spice,Spice Token,,
6092,spice-finance,spice,SPICE,ethereum,0x1fdab294eda5112b7d066ed8f2e4e562d5bcc664
6093,spiderdao,spdr,SpiderDAO,ethereum,0xbcd4b7de6fde81025f74426d43165a5b0d790fdd
6094,spider-ecology,espi,SPIDER ECOLOGY,ethereum,0x35a79fceb867ee3392ed0c8dedd8dc2f6124c9cd
6095,spiking,spike,Spiking,ethereum,0xa7fc5d2453e3f68af0cc1b78bcfee94a1b293650
6096,spindle,spd,SPINDLE,ethereum,0x1dea979ae76f26071870f824088da78979eb91c8
6097,spiritswap,spirit,SpiritSwap,fantom,0x5cc61a78f164885776aa610fb0fe1257df78e59b
6098,splyt,shopx,Splyt,ethereum,"0x7bef710a5759d197ec0bf621c3df802c2d60d848, polygon-pos 0x7886a4ebdda9f1861d6a081cd794b3e79c375011"
6099,spock,spok,Spock,,
6100,spoklottery,spkl,SpokLottery,tron,TSdqRcnAaMUQWRy4zRR8Pd3QuJuBKX9W55
6101,sponge,spg,Sponge,binance-smart-chain,0x3aabcf53a1930a42e18d938c019e83ebee50a849
6102,spookyswap,boo,Spookyswap,fantom,0x841fad6eae12c286d1fd18d1d525dffa75c7effe
6103,spore-engineering,spore,Spore Engineering,binance-smart-chain,0x77f6a5f1b7a2b6d6c322af8581317d6bb0a52689
6104,spore-finance-2,spore,Spore,binance-smart-chain,"0x33a3d962955a3862c8093d1273344719f03ca17c, avalanche 0x6e7f5c0b9f4432716bdd0a77a3601291b9d9e985"
6105,sport-and-leisure,snl,Sport and Leisure,ethereum,0xa806b3fed6891136940cf81c4085661500aa2709
6106,sportx,sx,SportX,ethereum,"0x99fe3b1391503a1bc1788051347a1324bff41452, polygon-pos 0x840195888db4d6a99ed9f73fcd3b225bb3cb1a79"
6107,spots,spt,Spots,,
6108,springrole,spring,SpringRole,ethereum,"0xfb0bdc444c8ae7e9b5beea5e4d1e8de93879e487, polygon-pos 0xe0011abab503659c48a07d44561a7ef077b1ad56\n"
6109,sprink,sprink,Sprink,,
6110,sprint-coin,sprx,Sprint Coin,,
6111,spritzcoin,sprtz,SpritzCoin,ethereum,0xc560984d8c4ced2a0eba5790b33b6f43afeef759
6112,sprouts,sprts,Sprouts,,
6113,sproutsextreme,spex,SproutsExtreme,,
6114,spurt-plus,spup,Spurt Plus,ethereum,0xef7bce1be2ba032131326910a6c11e716daedbff
6115,squirrel-finance,nuts,Squirrel Finance,binance-smart-chain,0x8893d5fa71389673c5c4b9b3cb4ee1ba71207556
6116,srcoin,srh,SRH,ethereum,0xc350e846e2c57f9eece90febc253d14c8080871b
6117,sren,sren,sREN,ethereum,0xd31533e8d0f3df62060e94b3f1318137bb6e3525
6118,srnartgallery,sact,srnArtGallery,binance-smart-chain,0x1ba8c21c623c843cd4c60438d70e7ad50f363fbb
6119,srune,srune,sRUNE,ethereum,0x0352557b007a4aae1511c114409b932f06f9e2f4
6120,sss-finance,SSS,SSS Finance,ethereum,0x8d7db6a562764b437f3248031f886359b4183cc4
6121,stabilize,stbz,Stabilize,ethereum,0xb987d48ed8f2c468d52d6405624eadba5e76d723
6122,stabilize-bsc,stbb,Stabilize BSC,binance-smart-chain,0xe1316066af35fbff54f870ea6d1468255602a696
6123,stabinol,stol,Stabinol,ethereum,0x4ff5253e2304e3f5ed6547ac5d9952a62b91e3e8
6124,stable-asset,sta,STABLE ASSET,ethereum,0xd7d05bda4bf5876ba1254b3eaaf8b47d2f5676eb
6125,stableusd,USDS,Stably USD,ethereum,0xa4bdb11dc0a2bec88d24a3aa1e6bb17201112ebe
6126,stablexswap,stax,StableXSwap,binance-smart-chain,0x0da6ed8b13214ff28e9ca979dd37439e8a88f6c4
6127,stacker-ventures,stack,Stacker Ventures,ethereum,"0xe0955f26515d22e347b17669993fcefcc73c3a0a, polygon-pos 0xccbe9b810d6574701d324fd6dbe0a1b68f9d5bf7"
6128,stackos,stack,StackOS,ethereum,"0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4, binance-smart-chain 0x6855f7bb6287f94ddcc8915e37e73a3c9fee5cf3"
6129,stacktical,dsla,DSLA Protocol,ethereum,"0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe, polygon-pos 0xa0e390e9cea0d0e8cd40048ced9fa9ea10d71639, harmony-shard-0 0x34704c70e9ec9fb9a921da6daad7d3e19f43c734"
6130,stacy,stacy,Stacy,ethereum,0xf12ec0d3dab64ddefbdc96474bde25af3fe1b327
6131,stafi,fis,Stafi,polkadot,0xef3a930e1ffffacd2fc13434ac81bd278b0ecc8d
6132,stakd-finance,stakd,Stakd Finance,binance-smart-chain,0xffb3edd21be33d5e78c9e0c2a275b3fd42670d67
6133,stake-coin-2,coin,Stake Coin,binance-smart-chain,
6134,stakecube,scc,Stakecube,,
6135,stake-dao,sdt,Stake DAO,ethereum,"0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f, polygon-pos 0x361a5a4993493ce00f61c32d4ecca5512b82ce90"
6136,staked-ether,steth,Lido Staked Ether,ethereum,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
6137,stakedxem,stxem,stakedXEM,ethereum,0x0c63cae5fcc2ca3dde60a35e50362220651ebec8
6138,stakedxym,stxym,stakedXYM,ethereum,0x8f5e78888f8933ed676a62bb6b58a4b279abe408
6139,staked-yaxis,syax,Staked yAxis,ethereum,0xef31cb88048416e301fee1ea13e7664b887ba7e8
6140,stakedzen,stzen,StakedZEN,ethereum,0x31b595e7cfdb624d10a3e7a562ed98c3567e3865
6141,stakehound,stfiro,StakedFIRO,ethereum,0x160b1e5aabfd70b2fc40af815014925d71ceed7e
6142,stakehound-staked-ether,steth,StakeHound Staked Ether,ethereum,0xdfe66b14d37c77f4e9b180ceb433d1b164f0281d
6143,stakehouse-batch,shb,StakeHouse Batch,ethereum,0x7c3e3bdcec89a3f706c9a02797ec427ffa596787
6144,stakenet,xsn,Stakenet,,
6145,staker,str,Staker Token,ethereum,0x426567f78e74577f8a6233b635970eb729631e05
6146,staker-dao,stkr,Staker DAO,ethereum,0x89dcff5fd892f2bfc8b75dba12804b651f769579
6147,stakeshare,ssx,StakeShare,,
6148,stakewise,swise,StakeWise,ethereum,"0x48c3399719b582dd63eb5aadf12a40b4c3f52fa2, polygon-pos 0xbbbe128568222623d21299f019a978c8587b33dc"
6149,stakinglab,labx,Stakinglab,,
6150,stamp,stamp,STAMP,ethereum,0x43afc9058a3debf37eadf99138e449ce8a480a8a
6151,standard-protocol,stnd,Standard Protocol,ethereum,0x9040e237c3bf18347bb00957dc22167d0f2b999d
6152,stand-cash,sac,Stand Cash,ethereum,0xacd8f2523a4613eee78904354187c81bb05ae2b8
6153,stand-share,sas,Stand Share,ethereum,0x4c38d0e726b6c86f64c1b281348e725973542043
6154,starbase,star,Starbase,ethereum,0xf70a642bd387f94380ffb90451c2c81d4eb82cbc
6155,starblock,stb,StarBlock,ethereum,0xc48b1ac1417db27c4e2c2ed3dae5a3d2fbb07dc5
6156,starbugs-shards,bugs,Starbugs Shards,ethereum,0xbc3ec4e491b835dce394a53e9a9a10ac19564839
6157,starchain,stc,StarChain,,
6158,starcurve,xstar,StarDEX,ethereum,0xc0e47007e084eef3ee58eb33d777b3b4ca98622f
6159,stargaze-protocol,stgz,Stargaze Protocol,ethereum,0xa9a8377287ea9c6b8b4249dd502e75d34148fc5b
6160,stark-chain,stark,Stark Chain,ethereum,0x1edc9ba729ef6fb017ef9c687b1a37d48b6a166c
6161,starname,iov,Starname,,
6162,starplay,stpc,StarPlay,ethereum,0x3fb8d8a28aff053ccf446bc075eecb7a0ef65d0c
6163,star-shib,STARSB,Star Shib,ethereum,0x5f435cd858f71e42a3db4282231d1ed25ba07aed
6164,starship,starship,StarShip,binance-smart-chain,0x52419258e3fa44deac7e670eadd4c892b480a805
6165,startcoin,start,Startcoin,,
6166,startup-boost-token,subx,Startup Boost Token,binance-smart-chain,0x5232152c8207653aeda5baa0ff7fb1046c23c753
6167,stasis-eurs,eurs,STASIS EURO,ethereum,"0xdb25f211ab05b1c97d595516f45794528a807ad8, polygon-pos 0xe111178a87a3bff0c8d18decba5798827539ae99"
6168,stater,str,Stater,ethereum,"0x84bb947fcedba6b9c7dcead42df07e113bb03007, polygon-pos 0xa79e0bfc579c709819f4a0e95d4597f03093b011"
6169,statera,sta,Statera,ethereum,0xa7de087329bfcda5639247f96140f9dabe3deed1
6170,status,SNT,Status,ethereum,0x744d70fdbe2ba4cf95131626614a1763df805b9e
6171,staysbase,sbs,StaysBASE,binance-smart-chain,0xc1d99537392084cc02d3f52386729b79d01035ce
6172,stb-chain,stb,STB Chain,ethereum,0x3154da898943fc7151bc77f16e43c0c47b5e452d
6173,steakbank-finance,sbf,SteakBank Finance,binance-smart-chain,0xbb53fcab7a3616c5be33b9c0af612f0462b01734
6174,steaks-finance,steak,Steaks Finance,ethereum,0xeed9e4f2450035d6426276a8aa2084966ee3b1bb
6175,stealthcoin,xst,Stealth,,
6176,steel,steel,Steel,binance-smart-chain,0x9001ee054f1692fef3a48330cb543b6fec6287eb
6177,steem,steem,Steem,,
6178,steem-dollars,sbd,Steem Dollars,,
6179,steepcoin,steep,SteepCoin,,
6180,stellar,xlm,Stellar,,
6181,stellar-gold,xlmg,Stellar Gold,stellar,
6182,stellar-invictus,tryon,Stellar Invictus,binance-smart-chain,0x050f65bef6bd15de57462cf75d06bafeb2a59118
6183,stellarpayglobal,xlpg,StellarPayGlobal,stellar,
6184,stellite,xla,Scala,,
6185,step-finance,step,Step Finance,solana,StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT
6186,stib-token,sti,StiB,ethereum,0xb52bbd3d5bfa3836bf2b55fe3b7467219280bc2e
6187,sting,stn,Sting,ethereum,0x592481a5f6b4f078cc303c2cde4337dfa2d76fa0
6188,stingdefi,sdfi,StingDefi,binance-smart-chain,0x250342dd21cae01583e8f3ede4eb64753f665084
6189,stipend,spd,Stipend,,
6190,stk,stk,STK,ethereum,0xae73b38d1c9a8b274127ec30160a4927c4d71824
6191,stk-coin,stk,STK Coin,ethereum,0x5c5887e55bbe41472acdba5fae989788c6f7ab59
6192,stobox-token,stbu,Stobox Token,ethereum,0x212dd60d4bf0da8372fe8116474602d429e5735f
6193,stockchain,scc,StockChain,ethereum,0x355a458d555151d3b27f94227960ade1504e526a
6194,ston,ston,Ston,ethereum,0xdc47f2ba852669b178699449e50682d6ceaf8c07
6195,stoner-doge,stoge,Stoner Doge Finance,ethereum,0x1296a923cd4f39116e0297d921fe25fe228552c6
6196,stone-token,stn,Stone Token,ethereum,"0xe63d6b308bce0f6193aec6b7e6eba005f41e36ab, fantom 0xfa9343c3897324496a05fc75abed6bac29f8a40f"
6197,stonk,stonk,Stonk Swap,ethereum,0x35b55c25731e9b05b1d8480ba39463d52c9d0211
6198,stonk-2,stonk,Stonk,ethereum,0xb4058411967d5046f3510943103805be61f0600e
6199,stonks,stonk,STONKS,ethereum,0x60ca261e14f26e8daae8b1a7f8e783d64859126c
6200,storeum,sto,Storeum,ethereum,0xcb39c3502415152b2ec90ff07ee18cc94f681a72
6201,storichain-token,tori,Storichain Token,ethereum,0xc71e20e54adfc415f79bf0a8f11122917920050e
6202,storiqa,stq,Storiqa,ethereum,0x5c3a228510d246b78a3765c20221cbf3082b44a4
6203,storj,storj,Storj,ethereum,"0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac, harmony-shard-0 0x266f341e33aa61c30c6a9af89314811a5b097cb4"
6204,storm,stmx,StormX,ethereum,0xbe9375c6a420d2eeb258962efb95551a5b722803
6205,stox,stx,Stox,ethereum,0x006bea43baa3f7a6f765f14f10a1a1b08334ef45
6206,stp-network,stpt,STP Network,ethereum,0xde7d85157d9714eadf595045cc12ca4a5f3e2adb
6207,st-project,ist,ST Project,,
6208,strain,strn,Strain,ethereum,0x90b426067be0b0ff5de257bc4dd6a4815ea03b5f
6209,strains,sfn,Strains,binance-smart-chain,0xdca8a5bb74ec9536d13511c51f6a68821bf6a1a6
6210,straks,stak,STRAKS,,
6211,stratis,strax,Stratis,,
6212,strayacoin,nah,Strayacoin,,
6213,stream,stm,Stream,,
6214,streamit-coin,stream,STREAMIT COIN,,
6215,streamix,mixs,Streamix,ethereum,"0xb0bfb1e2f72511cf8b4d004852e2054d7b9a76e1, binance-smart-chain 0x7f98ae8ed806713175d13d26386b34fa75db8893"
6216,stream-protocol,stpl,Stream Protocol,ethereum,0x9b5c2be869a19e84bdbcb1386dad83a2ec8dae82
6217,streamr-datacoin,data,Streamr,ethereum,0x0cf0ee63788a0849fe5297f3407f701e122cc023
6218,street-cred,cred,Street Cred,ethereum,"0xed7fa212e100dfb3b13b834233e4b680332a3420, polygon-pos 0x13654478010268c8c729e8078313c3d0acc21819"
6219,street-credit,cred,Street Credit,binance-smart-chain,0x571d0b55fe30eb1f6e68e8799f181c46de6b0059
6220,strike,strk,Strike,ethereum,0x74232704659ef37c08995e386a2e26cc27a8d7b1
6221,strikecoin,strike,StrikeCoin,binance-smart-chain,0xbe2a26889ce30a1515055a192797083b1fde8844
6222,strite,stri,Strite,binance-smart-chain,0x9b93c29595dd603f75854eba3c5f4ee078ee4454
6223,strong,strong,Strong,ethereum,0x990f341946a3fdb507ae7e52d17851b87168017c
6224,stronghands,shnd,StrongHands,,
6225,stronghands-masternode,shmn,StrongHands Masternode,,
6226,stronghold,strng,StrongHold,ethereum,0x350a6a30c79df3600c4e0e67deab0a64b645e2c2
6227,stronghold-token,shx,Stronghold Token,stellar,SHX-GDSTRSHXHGJ7ZIVRBXEYE5Q74XUVCUSEKEBR7UCHEUUEK72N7I7KJ6JH
6228,strudel-finance,trdl,Strudel Finance,ethereum,"0x297d33e17e61c2ddd812389c2105193f8348188a, polygon-pos 0xf89887862538ce8efbdbadd5d483ae4a09dd9688"
6229,stsla,stsla,sTSLA,ethereum,0x918da91ccbc32b7a6a0cc4ecd5987bbab6e31e6d
6230,stvke-network,stv,STVKE,ethereum,0x226e390751a2e22449d611bac83bd267f2a2caff
6231,subgame,sgb,SubGame,ethereum,0x4b4eb5c44d50bfd44124688c6754633f7e258b01
6232,substratum,sub,Substratum,ethereum,0x8d75959f1e61ec2571aa72798237101f084de63a
6233,sucrecoin,xsr,Sucrecoin,,
6234,sugarchain,sugar,Sugarchain,,
6235,suku,SUKU,SUKU,ethereum,0x0763fdccf1ae541a5961815c0872a8c5bc6de4d7
6236,sumcoin,sum,Sumcoin,,
6237,sumokoin,sumo,Sumokoin,,
6238,sun,sun,SUN,ethereum,0x7cc61e3ae6360e923e9296c802382ec7c9dd3652
6239,suncontract,snc,SunContract,ethereum,0xf4134146af2d511dd5ea8cdb1c4ac88c57d60404
6240,suni,suni,SUNI,ethereum,0x4a22a69e45ab29f9f7276b0267797474daf1f27c
6241,suniswap,suni,sUniswap,ethereum,0x30635297e450b930f8693297eba160d9e6c8ebcf
6242,sun-token,sun,Sun Token,tron,TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S
6243,sup8eme,sup8eme,SUP8EME,ethereum,0x47935edfb3cdd358c50f6c0add1cc24662e30f5f
6244,super8,s8,Super8,,
6245,super-algorithmic-token,sato,Super Algorithmic Token,binance-smart-chain,0xf6e6892325a74383a70570f1ebea9a476483a611
6246,superbid,superbid,SuperBid,ethereum,"0x0563dce613d559a47877ffd1593549fb9d3510d6, polygon-pos 0xa3860f969075045d82de85b06bb665f93c4bae32"
6247,super-black-hole,hole,Super Black Hole,ethereum,0x03fb52d4ee633ab0d06c833e32efdd8d388f3e6a
6248,supercoin,super,SuperCoin,,
6249,super-coinview-token,scv,Super CoinView Token,ethereum,0x282417b21236ac01a3a3d7ba304ed8d284f48b4d
6250,superdoge,SUPDOG,SUPERDOGE,binance-smart-chain,0x622a1297057ea233287ce77bdbf2ab4e63609f23
6251,superfarm,super,SuperFarm,ethereum,"0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55, binance-smart-chain 0x51ba0b044d96c3abfca52b64d733603ccc4f0d4d, polygon-pos 0xa1428174f516f527fafdd146b883bb4428682737"
6252,super-gold,spg,Super Gold,,
6253,super-hero,sh,Super Hero,huobi-token,0x3dc2536480775d0ab5d1d010b853cd2166cf6e11
6254,superlauncher,launch,SuperLauncher,binance-smart-chain,0xb5389a679151c4b8621b1098c6e0961a3cfee8d4
6255,supermoon,osm,Supermoon,binance-smart-chain,0xfaefe2e0d056243060a6f640d5735cae307001c4
6256,supernova-protocol,supern,SuperNova Protocol,binance-smart-chain,0x0c038bc02c8c9945f194b17c703f800526900a74
6257,super-saiya-jin,ssj,Super Saiya-jin,ethereum,0xb4ae194a0dcf1b4080b164c1d775ee06e0817305
6258,super-shiba,$sshiba,Super Shiba,binance-smart-chain,0x922c77c7724d7b77fd7791be5cc5314b70c3a781
6259,superskynet,ssn,SuperSkyNet,ethereum,0xa5b46ff9a887180c8fb2d97146398ddfc5fef1cd
6260,supersonic-finance,ssn,Supersonic Finance,binance-smart-chain,0x89d453108bd94b497bbb4496729cd26f92aba533
6261,super-trip-chain,supt,Super Trip Chain,ethereum,0x868ab6c9e560ff70584b9770d1bd1b961ad09d82
6262,supertron,stro,Supertron,ethereum,0xc2e343118f937f88ee1fc3150cdc0d6f3d11bba7
6263,supertx-governance-token,sup,SuperTx Governance Token,,
6264,super-zero,sero,SERO,,
6265,support-listing-coin,slc,Support Listing Coin,ethereum,0xbd2ebe1ddf549e6e9079faa6182bcc33c21f13a3
6266,supra-token,supra,Supra Token,binance-smart-chain,0x4ae2f11df681eec979bd93085dd1a05e9593c8c6
6267,suqa,sin,SINOVATE,,
6268,sureremit,rmt,SureRemit,stellar,RMT-GCVWTTPADC5YB5AYDKJCTUYSCJ7RKPGE4HT75NIZOUM4L7VRTS5EKLFN
6269,suretly,sur,Suretly,ethereum,0xe120c1ecbfdfea7f0a8f0ee30063491e8c26fedf
6270,surfexutilitytoken,surf,SurfExUtilityToken,ethereum,0x46d473a0b3eeec9f55fade641bc576d5bc0b2246
6271,surf-finance,surf,Surf.Finance,ethereum,"0xea319e87cf06203dae107dd8e5672175e3ee976c, polygon-pos 0x1e42edbe5376e717c1b22904c59e406426e8173f"
6272,sushi,sushi,Sushi,ethereum,"0x6b3595068778dd592e39a122f4f5a5cf09c90fe2, binance-smart-chain 0x947950bcc74888a40ffa2593c5798f11fc9124c4, polygon-pos 0x0b3f868e0be5597d5db7feb59e1cadbb0fdda50a, fantom 0xae75a438b2e0cb8bb01ec1e1e376de11d44477cc, harmony-shard-0 0xbec775cb42abfa4288de81f387a9b1a3c4bc552a"
6273,sustainable-energy-token,set,Sustainable Energy Token,binance-smart-chain,0x1b391f9d0fffa86a6088a73ac4ac28d12c9ccfbd
6274,suterusu,suter,Suterusu,ethereum,0xaa2ce7ae64066175e0b90497ce7d9c190c315db4
6275,swaap-stablecoin,sap,Swaap Stablecoin,ethereum,0xa12a00e73e4e7174acc50a1c073e36aa0c9cb305
6276,swace,swace,Swace,ethereum,0x7e6509ac567e7de3bc702e7caf3b56245b50d1a7
6277,swagbucks,bucks,SwagBucks,,
6278,swag-finance,swag,SWAG Finance,ethereum,"0x87edffde3e14c7a66c9b9724747a1c5696b742e6, harmony-shard-0 0xc63f45b5f6d63d8c424e408acfb4b5823955f12a"
6279,swagg-network,swagg,Swagg Network,ethereum,0xa19a40fbd7375431fab013a4b08f00871b9a2791
6280,swamp-coin,swamp,Swamp Coin,,
6281,swampy,swamp,Swampy,binance-smart-chain,0xc5a49b4cbe004b6fd55b30ba1de6ac360ff9765d
6282,swap,xwp,Swap,,
6283,swapall,sap,SwapAll,ethereum,0xf6ed276a69270a895d6e419d99dcb5aaa2f3cb4a
6284,swapcoinz,spaz,SwapCoinz,ethereum,0x810908b285f85af668f6348cd8b26d76b3ec12e1
6285,swapdex,sdx,SwapDEX,ethereum,0x041fdd6637ecfd96af8804278ac12660ac2d12c0
6286,swapfolio,swfl,Swapfolio,ethereum,0xba21ef4c9f433ede00badefcc2754b8e74bd538a
6287,swapship,swsh,SwapShip,ethereum,0x3ac2ab91ddf57e2385089202ca221c360ced0062
6288,swaptoken,token,SwapToken,,
6289,swarm,swm,Swarm Network,ethereum,0x3505f494c3f0fed0b594e01fa41dd3967645ca39
6290,swarm-city,swt,Swarm City,ethereum,0xb9e7f8568e08d5659f5d29c4997173d84cdf2607
6291,swerve-dao,swrv,Swerve,ethereum,0xb8baa0e4287890a5f79863ab62b7f175cecbd433
6292,swe-token,swet,SWE Token,ethereum,0x4d07fdd4bae81ce2c8b1b76f4db2064c35d7851e
6293,swftcoin,swftc,SWFTCOIN,ethereum,0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e
6294,swiftcash,swift,SwiftCash,,
6295,swiftlance-token,swl,Swiftlance Token,ethereum,0x8cd480260a47f04589670a313d27a15b321ad266
6296,swiftmoon,smoon,SwiftMoon,binance-smart-chain,0xb47d8d9cd415dae40e364b140ae6af186e2332f4
6297,swinate,swin,Swinate,binance-smart-chain,0x8592fb0e6724a90ce45f05f31b85bddd45931560
6298,swing,swing,Swing,,
6299,swingby,SWINGBY,Swingby,binancecoin,SWINGBY-888
